Customer_Name,Scenario,Mother_SKU,Store Concept,Department,Sub Department,Class,Lab Grown,Price Bucket,week_starting_sunday,QUANTITY,NET_SALES_AMOUNT,Unit_Cost,prc_reg_wtd,dod,POS_SALE_AMOUNT,All_Other,Customer_Appreciation_Program,Discount_Other,Employee_Discounts,Exchange_Offer,Gift_with_Purchase,Loose_Diamonds_Discount,Military_Discounts,Online_only_Promo,Outlet_only_Promo,Price_Match,Promo_Bundle,Promo_Events_Clearence,Promo_Events_DOF,Promo_Other,Promo_WOW,GWP_6_Discount_type,GWP_8_Discount_type,prc_prm_wtd,PriceBaseUnits,PromoPrice,XMas,XMasB1,XMasB2,XMasB3,XMasB4,Thanks,ThanksB1,ThanksB2,Columb,Labor,FatherB1,Memo,Mother,MotherB1,EasterB1,Vday,VdayB1,Bluenile_Vol,Jerad_Vol,Bluenile_DoD,Jerad_DoD,Bluenile_Price,Jerad_Price
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,9/19/2021,3,2999.97,399.996,999.99,0,2999.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1389.9861,1319.9868
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,9/26/2021,2,1999.98,459.9954,999.99,0,1999.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,989.9901,799.992
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,10-03-2021,1,999.99,559.9944,999.99,0,999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1289.9871,1369.9863
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,10-10-2021,3,2329.97,535.9933,799.99,0.029167031,2399.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,776.6566667,6.684599228,6.654998382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.032667075,0.023041954,703.9912,1039.987
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,10/17/2021,4,3799.96,769.9923,999.99,0.0500005,3999.96,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,949.99,6.907745279,6.856451458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.05400054,0.062500625,599.994,1239.9876
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,10/24/2021,2,1999.98,739.9926,999.99,0,1999.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,629.9937,809.9919
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,10/31/2021,1,599.99,479.9952,999.99,0.400004,999.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.99,6.907745279,6.396912988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.37200372,0.40400404,1059.9894,799.992
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,11-07-2021,2,1999.98,639.9936,999.99,0,1999.98,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1159.9884,639.9936
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,11/14/2021,3,2849.97,749.9925,999.99,0.0500005,2999.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,949.99,6.907745279,6.856451458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0.055500555,0.055500555,1389.9861,1079.9892
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,11/21/2021,2,1999.98,469.9953,999.99,0,1999.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,989.9901,709.9929
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,11/28/2021,2,1999.98,429.9957,999.99,0,1999.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1059.9894,1279.9872
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,12-05-2021,6,5749.95,399.996,999.99,0.041665417,5999.94,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,958.325,6.907745279,6.865186969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0.025832559,0.03499895,1029.9897,639.9936
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,12-12-2021,6,5999.94,459.9954,999.99,0,5999.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,729.9927,799.992
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,12/19/2021,5,4999.95,489.9951,999.99,0,4999.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,809.9919,1379.9862
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,12/26/2021,1,849.99,689.9931,999.99,0.1500015,999.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,849.99,6.907745279,6.745224585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.136501365,0.17400174,1149.9885,889.9911
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,01-02-2022,5,4249.95,509.9949,999.99,0.1500015,4999.95,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,849.99,6.907745279,6.745224585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.20100201,0.208502085,999.99,1189.9881
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,01-09-2022,0,0,619.9938,999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.9913,1149.9885
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,1/16/2022,2,1899.98,719.9928,999.99,0.0500005,1999.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,949.99,6.907745279,6.856451458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.033500335,0.065500655,1229.9877,1269.9873
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,1/23/2022,6,5799.94,709.9929,999.99,0.033333667,5999.94,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,966.6566667,6.907745279,6.873843382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.036667034,0.025333587,839.9916,849.9915
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,1/30/2022,3,2999.97,519.9948,999.99,0,2999.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,859.9914,1159.9884
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,02-06-2022,2,2099.98,759.9924,999.99,-0.0500005,1999.98,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,1049.99,6.907745279,6.956535919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.062500625,-0.043500435,1199.988,1319.9868
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,2/13/2022,5,4999.95,679.9932,999.99,0,4999.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,679.9932,739.9926
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,2/20/2022,1,999.99,489.9951,999.99,0,999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1159.9884,599.994
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,2/27/2022,1,999.99,509.9949,999.99,0,999.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,879.9912,859.9914
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,03-06-2022,4,3739.96,539.9946,999.99,0.06500065,3999.96,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,934.99,6.907745279,6.840535834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.09100091,0.074750748,999.99,1299.987
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,3/13/2022,1,999.99,409.9959,999.99,0,999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,889.9911,679.9932
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,3/20/2022,2,1949.98,399.996,999.99,0.02500025,1999.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.99,6.907745279,6.882427215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.02600026,0.023250233,839.9916,979.9902
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,3/27/2022,5,4249.95,647.9928,899.99,0.055556173,4499.95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,849.99,6.802383652,6.745224585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.04166713,0.075556395,1043.9884,557.9938
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,04-03-2022,1,699.99,503.9928,699.99,0,699.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.99,6.551066049,6.551066049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,951.9864,678.9903
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,04-10-2022,0,0,496.9929,699.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.99,6.551066049,6.551066049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.9904,930.9867
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,4/17/2022,0,0,496.9929,699.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.99,6.551066049,6.551066049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.9916,503.9928
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,4/24/2022,2,1849.99,679.9932,999.99,0.07499575,1999.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,924.995,6.907745279,6.829788332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.097494475,0.070496005,1379.9862,699.993
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,05-01-2022,3,2850.12,459.9954,999.99,0.0499505,2999.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,950.04,6.907745279,6.856504089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.06593466,0.031468815,1169.9883,1319.9868
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,05-08-2022,3,2649.97,539.9946,999.99,0.116667833,2999.97,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,883.3233333,6.907745279,6.783691309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0700007,0.089834231,939.9906,889.9911
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,5/15/2022,3,3198.98,853.0613333,1066.326667,0,3198.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.326667,6.971974999,6.971974999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1311.5818,1172.959334
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,5/22/2022,3,3038.29,736.2311667,1132.663333,0.105856698,3397.99,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1012.763333,7.032327071,6.920437847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.104798131,0.137613707,1325.2161,849.4974998
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,5/29/2022,4,3898.97,692.83005,1049.7425,0.071446093,4198.97,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,974.7425,6.956300175,6.882173334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.095023304,0.070017171,1469.6395,829.296575
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,06-05-2022,3,3278.09,838.1708667,1132.663333,0.035285566,3397.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1092.696667,7.032327071,6.996403926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.048341225,0.028934164,849.4974998,1325.2161
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,06-12-2022,3,3397.99,713.5779,1132.663333,0,3397.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.663333,7.032327071,7.032327071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1019.397,1461.1357
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,6/19/2022,3,2499.97,729.9927,999.99,0.166668333,2999.97,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,833.3233333,6.907745279,6.725421722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.178335116,0.1700017,809.9919,1209.9879
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,6/26/2022,5,4799.95,662.3931,959.99,0,4799.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959.99,6.866922868,6.866922868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1161.5879,614.3936
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,07-03-2022,6,4999.05,615.2090833,866.4916667,0.038450072,5198.95,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,833.175,6.764452492,6.725243704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.043064081,0.053830101,684.5284167,597.87925
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,07-10-2022,9,8417.93,679.8344,944.2144444,0.009414057,8497.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,935.3255556,6.850353306,6.840894656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0.007813667,0.01157929,1246.363067,830.9087111
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,7/17/2022,8,6828.09,582.587775,924.7425,0.0770282,7397.94,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,853.51125,6.82951532,6.749358723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.060852278,0.085501302,1266.897225,1007.969325
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,7/24/2022,9,7882.28,808.16,1010.2,0.133034163,9091.8,0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,0,0,0,875.8088889,6.91790361,6.775147904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0.121061088,0.13037348,1181.934,697.038
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,7/31/2022,8,6798.12,629.82675,999.725,0.15000125,7997.8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,849.765,6.907480241,6.744959841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.13800115,0.189001575,1279.648,759.791
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,08-07-2022,3,2819.13,419.8572,999.66,0.05997039,2998.98,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,939.71,6.907415221,6.845571317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.036581938,0.052174239,839.7144,859.7076
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,8/14/2022,4,3798.97,693.312025,949.7425,0,3798.97,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,949.7425,6.856190895,6.856190895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1168.183275,1092.203875
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,8/21/2022,8,6479.92,557.5932,819.99,0.012195271,6559.92,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,809.99,6.709292145,6.697021902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.016097758,0.013780656,647.7921,844.5897
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,8/28/2022,12,9819.88,535.9107667,908.3233333,0.09908366,10899.88,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,818.3233333,6.811600409,6.707257532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,0.114937046,0.069358562,717.5754333,1217.153267
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,09-04-2022,8,6384.92,620.9928,862.49,0.074638547,6899.92,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,798.115,6.759823555,6.682252697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0.067921078,0.093298184,922.8643,1207.486
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,09-11-2022,10,8799.9,492.7944,879.99,0,8799.9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,879.99,6.779910544,6.779910544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,809.5908,1047.1881
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,9/18/2022,6,4999.94,484.4943,849.99,0.019608074,5099.94,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833.3233333,6.745224585,6.725421722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.027059142,0.012353087,586.4931,790.4907
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,9/25/2022,4,3099.96,364.2453,774.99,0,3099.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.99,6.652850126,6.652850126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,0,891.2385,542.493
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,10-02-2022,5,4399.95,448.7949,879.99,0,4399.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.99,6.779910544,6.779910544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,1020.7884,906.3897
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,10-09-2022,6,4949.94,649.9925,866.6566667,0.048077478,5199.94,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,824.99,6.764642897,6.715371265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.056731424,0.03317346,1048.654567,1057.321133
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,10/16/2022,5,4299.82,687.9712,859.964,0,4299.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.964,6.756890528,6.756890528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1074.955,558.9766
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,10/23/2022,2,1541.16,509.994,849.99,0.093424629,1699.98,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.58,6.745224585,6.647143478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.117715033,0.116780786,764.991,1002.9882
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,10/30/2022,5,4299.95,368.9959,899.99,0.044444938,4499.95,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,859.99,6.802383652,6.756920761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0.050667229,0.055111723,611.9932,1034.9885
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,11-06-2022,7,5104.93,431.5657286,757.1328571,0.036792939,5299.93,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,2,729.2757143,6.629538743,6.592051869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.037160868,0.049670468,999.4153714,529.993
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,11/13/2022,1,999.99,629.9937,999.99,0,999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,999.99,6.907745279,6.907745279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1089.9891,1069.9893
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,11/20/2022,5,4399.95,475.1946,879.99,0,4399.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,879.99,6.779910544,6.779910544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,923.9895,1091.1876
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,11/27/2022,3,2349.97,333.3293333,833.3233333,0.06000072,2499.97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,783.3233333,6.725421722,6.663545552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.072000864,0.071400857,699.9916,599.9928
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,12-04-2022,4,3238.23,731.4923,949.99,0.14782524,3799.96,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,809.5575,6.856451458,6.696487802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.099042911,0.135999221,1092.4885,1139.988
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,12-11-2022,5,3919.95,663.5921,839.99,0.06666746,4199.95,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,783.99,6.733389987,6.664396265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.064000762,0.06666746,982.7883,1159.1862
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,12/18/2022,21,17380.8,597.9931,866.6566667,0.04499997,18199.79,3,0,1,0,0,1,0,3,1,0,4,0,0,0,4,1,0,1,827.6571429,6.764642897,6.71859899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0.062549958,0.040499973,935.9892,1195.9862
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,12/25/2022,8,6110.63,449.995,899.99,0.151291959,7199.92,0,0,1,0,0,0,0,0,0,0,2,0,2,4,0,1,0,0,763.82875,6.802383652,6.638343615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0.139188602,0.207269984,1241.9862,1079.988
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,01-01-2023,6,4589.94,404.9955,899.99,0.150001667,5399.94,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,764.99,6.802383652,6.639862762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0.102001134,0.169501884,845.9906,791.9912
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,01-08-2023,4,3479.96,591.9936,924.99,0.059460102,3699.96,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,869.99,6.829782927,6.768481717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.041622071,0.07016292,712.2423,582.7437
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,1/15/2023,5,3930.95,571.1932,839.99,0.064048382,4199.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,786.19,6.733389987,6.667198493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.062126931,0.051238706,907.1892,1083.5871
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,1/22/2023,2,1799.98,440.9951,899.99,0,1799.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.99,6.802383652,6.802383652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,593.9934,692.9923
333333_1,B2C,COM11,Mall+Off-Mall,Close Out,Engagement,Single Stone,xxx,High,1/29/2023,1,809.99,629.993,899.99,0.100001111,899.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,809.99,6.802383652,6.697021902,,,,,,,,,,,,,,,,,,1,1,0.107001189,0.133001478,1241.9862,1088.9879
